feature,category,mean_pd,mean_healthy,median_pd,median_healthy,mannwhitney_u,p_mannwhitney,welch_t,p_welch,cohens_d,abs_cohens_d,cliffs_delta,abs_cliffs_delta,q_mannwhitney,q_welch,subject_level_std,subject_level_unique_count,subject_level_missing_count,is_constant,is_near_constant,q_mannwhitney_scientific,q_welch_scientific
tqwt_maxValue_dec_10,TQWT,0.06459988590425532,0.103902546875,0.056506833333333326,0.09334333333333333,3508.0,6.40642183110011e-07,-4.97374181226836,3.0593530559844873e-06,-0.8057138978264369,0.8057138978264369,-0.41688829787234044,0.41688829787234044,6.338985811825373e-06,3.067511330800446e-05,0.051509879198250896,252,0,False,False,6.339e-06,3.068e-05
mean_delta_log_energy,Delta / Delta-delta,-0.0017589517304964538,-0.00011256286458333335,-0.0014796533333333332,-0.00017118,3512.0,6.674511447101445e-07,-3.94313510653288,0.00011124156235403704,-0.4350794268955971,0.4350794268955971,-0.4162234042553192,0.4162234042553192,6.518483906779592e-06,0.0004615662842209164,0.0038365898807469654,252,0,False,False,6.518e-06,4.616e-04
tqwt_entropy_shannon_dec_8,TQWT,24.72419613026596,56.09285473958333,11.087133333333332,35.87786666666667,3524.0,7.545228863447671e-07,-3.1216357782681152,0.0025769799220447917,-0.6232100103401559,0.6232100103401559,-0.4142287234042553,0.4142287234042553,7.076723464162484e-06,0.007482196530415766,51.95999216332677,252,0,False,False,7.077e-06,7.482e-03
tqwt_entropy_log_dec_8,TQWT,-408774.72445824475,-357623.39755625,-394613.05303333333,-348965.30401666666,3524.0,7.545228863447671e-07,-5.970805039957293,1.3030465499698808e-08,-0.6975363969412012,0.6975363969412012,-0.4142287234042553,0.4142287234042553,7.076723464162484e-06,2.721919459937084e-07,76358.05872555726,252,0,False,False,7.077e-06,2.722e-07
tqwt_maxValue_dec_7,TQWT,0.04153854764184397,0.06446892239583334,0.036005499999999996,0.063057,3524.0,7.545228863447671e-07,-4.180949065822858,6.791285287462922e-05,-0.6928983520869537,0.6928983520869537,-0.4142287234042553,0.4142287234042553,7.076723464162484e-06,0.00039554622385086464,0.03443987980040896,252,0,False,False,7.077e-06,3.955e-04
tqwt_stdValue_dec_8,TQWT,0.007553257180851063,0.0131509684375,0.005836033333333332,0.011467466666666665,3525.0,7.622534582409057e-07,-4.3911782122668725,3.216519262563732e-05,-0.7511272680195608,0.7511272680195608,-0.4140625,0.4140625,7.076723464162484e-06,0.00022605817621008657,0.007812462048681216,252,0,False,False,7.077e-06,2.261e-04
tqwt_kurtosisValue_dec_17,TQWT,2.8593851063829785,2.2737578125,2.5755333333333335,2.2222333333333335,8500.0,8.185438826630845e-07,6.228235769897446,1.9869028382625895e-09,0.5910076478736999,0.5910076478736999,0.4128989361702128,0.4128989361702128,7.506646338568775e-06,5.53389234953136e-08,1.0193442846923284,252,0,False,False,7.507e-06,5.534e-08
tqwt_entropy_log_dec_7,TQWT,-525187.6100368794,-460411.2911380208,-507427.3865166666,-449513.28893333336,3534.0,8.353487104396624e-07,-5.84831665951873,2.3388668792368526e-08,-0.6766712175576172,0.6766712175576172,-0.41256648936170215,0.41256648936170215,7.56846060542923e-06,4.509815110733623e-07,99428.90493287287,252,0,False,False,7.568e-06,4.510e-07
tqwt_TKEO_mean_dec_15,TQWT,0.027445258280141844,0.0601384315625,0.012717083333333334,0.04086,3537.0,8.611804370848241e-07,-4.318395325837012,4.423793019153701e-05,-0.7739992663119456,0.7739992663119456,-0.41206781914893614,0.41206781914893614,7.709615341521281e-06,0.00029439755313306047,0.04441293764242939,252,0,False,False,7.710e-06,2.944e-04
tqwt_energy_dec_13,TQWT,0.014119069273049647,0.034754816614583336,0.007088,0.02275,3541.0,8.968217335942429e-07,-4.122125135718524,9.665008164984176e-05,-0.806526194014264,0.806526194014264,-0.4114029255319149,0.4114029255319149,7.93423463132789e-06,0.00042593881752011947,0.02702087895035819,252,0,False,False,7.934e-06,4.259e-04
tqwt_minValue_dec_10,TQWT,-0.06461017278368794,-0.10441366510416666,-0.056329500000000005,-0.09570216666666667,8486.0,9.433739113900407e-07,4.933506126152583,3.6467742319229726e-06,0.8050408707556327,0.8050408707556327,0.4105718085106383,0.4105718085106383,8.249036992619891e-06,3.561524964163734e-05,0.05220506933656281,252,0,False,False,8.249e-06,3.562e-05
std_MFCC_8th_coef,MFCC,0.2984696542553192,0.25024145833333333,0.2904766666666667,0.24481000000000003,8484.0,9.626388328901863e-07,6.2153247385890635,3.5473537131910816e-09,0.7188676522488137,0.7188676522488137,0.41023936170212766,0.41023936170212766,8.320740256705978e-06,8.605193523611914e-08,0.07004229749779552,252,0,False,False,8.321e-06,8.605e-08
tqwt_entropy_log_dec_9,TQWT,-321636.06723120564,-281382.7546635417,-313614.4924333333,-271532.2574,3551.0,9.922480276224996e-07,-5.709346513305235,5.2793423743400644e-08,-0.6850986955852701,0.6850986955852701,-0.4097406914893617,0.4097406914893617,8.479210417864996e-06,9.022876057963019e-07,61088.5487438424,252,0,False,False,8.479e-06,9.023e-07
tqwt_minValue_dec_7,TQWT,-0.041467538191489364,-0.0640212109375,-0.0356615,-0.06201216666666667,8474.0,1.0647844804921498e-06,4.246176968234987,5.2075137412949636e-05,0.6870564009099094,0.6870564009099094,0.4085771276595745,0.4085771276595745,8.9968306666303e-06,0.0003405261159525054,0.034138027421739936,252,0,False,False,8.997e-06,3.405e-04
tqwt_TKEO_mean_dec_8,TQWT,0.00017110614540780144,0.00046489703125,5.546166666666667e-05,0.00022663166666666667,3560.0,1.0864244297553955e-06,-2.3514417449273357,0.021601992181773725,-0.5144088304946606,0.5144088304946606,-0.40824468085106386,0.40824468085106386,9.077679679733973e-06,0.04821263875966058,0.0005830494978752444,251,0,False,False,9.078e-06,4.821e-02
tqwt_stdValue_dec_10,TQWT,0.01086331439716312,0.019020263541666665,0.00754255,0.017413449999999997,3571.0,1.2132556465026583e-06,-4.735787013169917,8.580754868661319e-06,-0.808593292297611,0.808593292297611,-0.4064162234042553,0.4064162234042553,1.0026024683186803e-05,7.169697401370346e-05,0.010656595711654325,252,0,False,False,1.003e-05,7.170e-05
tqwt_entropy_shannon_dec_10,TQWT,31.45946643368794,72.74223645833332,12.056416666666667,49.179583333333326,3592.0,1.4960265291798568e-06,-4.021963345614094,0.00013566977679633146,-0.7730973276840852,0.7730973276840852,-0.4029255319148936,0.4029255319148936,1.2228390760252742e-05,0.000534155351575085,56.14042510809983,252,0,False,False,1.223e-05,5.342e-04
tqwt_TKEO_std_dec_16,TQWT,0.04261805186170212,0.07892321442708333,0.020084133333333334,0.06433416666666666,3598.0,1.5878216291874508e-06,-4.234847032496672,5.313893027165519e-05,-0.6712116284651771,0.6712116284651771,-0.4019281914893617,0.4019281914893617,1.283915984031143e-05,0.00034448685831279917,0.056143849265607025,252,0,False,False,1.284e-05,3.445e-04
tqwt_stdValue_dec_6,TQWT,0.003933580372340426,0.007104337291666666,0.0024277333333333337,0.0057681166666666665,3600.0,1.6196057210040533e-06,-3.3360732262593866,0.0013212066065198878,-0.6423603067712185,0.6423603067712185,-0.4015957446808511,0.4015957446808511,1.2956845768032426e-05,0.003958356048218947,0.005106525370576986,252,0,False,False,1.296e-05,3.958e-03
tqwt_TKEO_std_dec_8,TQWT,0.000282223485035461,0.0007432407291666667,0.000108245,0.0003788183333333333,3602.5,1.6601816397309852e-06,-2.539887215036767,0.0133494424327815,-0.5467078524303206,0.5467078524303206,-0.4011801861702128,0.4011801861702128,1.3141648348186325e-05,0.0324879634610087,0.0008635473716248714,250,0,False,False,1.314e-05,3.249e-02
tqwt_kurtosisValue_dec_16,TQWT,3.148518528368794,2.5464348958333334,2.8878499999999994,2.378416666666667,8426.0,1.7186696970842622e-06,4.982235037822216,1.3037626258236055e-06,0.5363428867392867,0.5363428867392867,0.4005984042553192,0.4005984042553192,1.3462912627160054e-05,1.3430541022182893e-05,1.148412061120188,252,0,False,False,1.346e-05,1.343e-05
tqwt_stdValue_dec_9,TQWT,0.010160806578014185,0.0167230975,0.0076764,0.014581450000000001,3612.0,1.8235432649250117e-06,-4.703850890386726,8.677685554839819e-06,-0.7432291017144959,0.7432291017144959,-0.3996010638297872,0.3996010638297872,1.413716015694442e-05,7.171010480483015e-05,0.009246586024190108,252,0,False,False,1.414e-05,7.171e-05
tqwt_entropy_shannon_dec_9,TQWT,33.26860763475177,67.31114916666667,14.19375,43.77055,3622.0,2.0121330911914113e-06,-4.099722113499547,9.592256097938051e-05,-0.7181515692724805,0.7181515692724805,-0.39793882978723405,0.39793882978723405,1.544004167934634e-05,0.00042593881752011947,49.48519945214094,252,0,False,False,1.544e-05,4.259e-04
tqwt_TKEO_std_dec_10,TQWT,0.0005354400414893616,0.0013208373437499999,0.00018314666666666667,0.00068922,3624.0,2.052018125114335e-06,-3.6511406108748052,0.0004886892308294844,-0.731757363320957,0.731757363320957,-0.3976063829787234,0.3976063829787234,1.5587046768545252e-05,0.001655379736863839,0.0011223679414086017,250,0,False,False,1.559e-05,1.655e-03
tqwt_entropy_shannon_dec_6,TQWT,12.01199870079787,29.900692088541668,3.1130333333333335,14.855949999999998,3628.0,2.1341253234639882e-06,-2.0448549934343885,0.044841118963372256,-0.46548934509000267,0.46548934509000267,-0.39694148936170215,0.39694148936170215,1.604862243244919e-05,0.0921325722963277,39.06103513593076,251,0,False,False,1.605e-05,9.213e-02
tqwt_kurtosisValue_dec_34,TQWT,16.572387322695036,9.619535416666666,11.083916666666667,5.351183333333333,8388.0,2.4951975916015917e-06,4.769876517873525,4.1608043036348055e-06,0.5783957591808876,0.5783957591808876,0.394281914893617,0.394281914893617,1.8578104840439574e-05,3.975922042436627e-05,12.349700187161492,252,0,False,False,1.858e-05,3.976e-05
tqwt_TKEO_std_dec_15,TQWT,0.027027197943262412,0.0539795528125,0.013476700000000001,0.043457499999999996,3649.0,2.6195806349881903e-06,-4.213377230387336,6.30171133559627e-05,-0.7310267717309077,0.7310267717309077,-0.39345079787234044,0.39345079787234044,1.9312986642265874e-05,0.0003791109539494716,0.03855104642998892,252,0,False,False,1.931e-05,3.791e-04
tqwt_kurtosisValue_dec_27,TQWT,12.16514654255319,47.053772395833334,2.8363666666666667,20.89268333333333,3652.5,2.7101550599082942e-06,-4.727055486825794,1.1782473271737474e-05,-1.0269834667907132,1.0269834667907132,-0.39286901595744683,0.39286901595744683,1.9786763155835313e-05,9.134453505511938e-05,37.08850984852903,251,0,False,False,1.979e-05,9.134e-05
tqwt_TKEO_mean_dec_10,TQWT,0.00037386516524822686,0.0009291082291666666,0.00010916999999999999,0.0005693733333333333,3660.0,2.914510332634054e-06,-3.6149685530639433,0.0005486639119235534,-0.7200972185739536,0.7200972185739536,-0.3916223404255319,0.3916223404255319,2.1074151635969313e-05,0.0018337567189622764,0.000805132005962786,252,0,False,False,2.107e-05,1.834e-03
tqwt_entropy_log_dec_6,TQWT,-673060.7005283688,-589530.9110885416,-656953.35565,-567618.0536833333,3663.0,3.0003191553773617e-06,-5.5410397147590675,9.742835632536654e-08,-0.619414284634763,0.619414284634763,-0.39112367021276595,0.39112367021276595,2.14880000461312e-05,1.6104033810957399e-06,139150.74732308698,252,0,False,False,2.149e-05,1.610e-06
tqwt_maxValue_dec_8,TQWT,0.05248619118794326,0.07928247291666667,0.04895033333333334,0.07548633333333334,3679.0,3.5004724601095263e-06,-4.2063861552139485,5.9028920359712566e-05,-0.6660682021803148,0.6660682021803148,-0.3884640957446808,0.3884640957446808,2.4833540471720412e-05,0.00037302309336557856,0.04173364283330132,252,0,False,False,2.483e-05,3.730e-04
tqwt_minValue_dec_8,TQWT,-0.05242981512411347,-0.07957307291666668,-0.04680316666666666,-0.07598283333333333,8337.0,4.080034162280749e-06,4.2035575229734645,6.0094440299686675e-05,0.6703264983816051,0.6703264983816051,0.38580452127659576,0.38580452127659576,2.8674632617150685e-05,0.0003739479449647678,0.04202652742883993,252,0,False,False,2.867e-05,3.739e-04
tqwt_TKEO_mean_dec_6,TQWT,5.1536051096808516e-05,0.00018762579687499998,9.37e-06,4.6816666666666675e-05,3698.0,4.198449561672462e-06,-1.4652679984828387,0.1477650193750404,-0.3571358036258258,0.3571358036258258,-0.3853058510638298,0.3853058510638298,2.923364879979344e-05,0.24858902588373688,0.00038413855101637095,250,0,False,False,2.923e-05,2.486e-01
f1,Formant / Bandwidth,623.6909628410461,716.1434779151041,626.40449595,719.6823113333334,3717.0,5.028790233384327e-06,-5.304016527148494,5.716507548901014e-07,-0.7531348409193154,0.7531348409193154,-0.38214760638297873,0.38214760638297873,3.46940390413304e-05,6.823513772656449e-06,128.72116943013583,252,0,False,False,3.469e-05,6.824e-06
tqwt_TKEO_mean_dec_9,TQWT,0.0003100162655496454,0.0006548487395833334,0.00010728666666666667,0.0003468083333333333,3723.0,5.322169584442007e-06,-3.679492367575266,0.00042132630512068395,-0.6640464938753582,0.6640464938753582,-0.38115026595744683,0.38115026595744683,3.63842866136399e-05,0.0014668397289386776,0.0005385639703832817,252,0,False,False,3.638e-05,1.467e-03
tqwt_entropy_log_dec_17,TQWT,-33454.37881524823,-24275.2720140625,-31125.32456666667,-22091.823516666667,3726.0,5.4749363045721736e-06,-6.226990477296384,2.6316501267065982e-09,-0.6787022588860161,0.6787022588860161,-0.3806515957446808,0.3806515957446808,3.709146036971419e-05,7.06786034029772e-08,14050.771863655384,252,0,False,False,3.709e-05,7.068e-08
app_LT_TKEO_mean_3_coef,Wavelet,11.00937003546099,11.751621875,11.006033333333335,11.949066666666667,3727.0,5.526784934250806e-06,-4.021854010922406,0.00011025317858639664,-0.6016660696746505,0.6016660696746505,-0.3804853723404255,0.3804853723404255,3.71084131299697e-05,0.0004606132794276126,1.270521749922571,252,0,False,False,3.711e-05,4.606e-04
tqwt_kurtosisValue_dec_12,TQWT,10.918609485815603,5.447146354166667,4.41275,3.3607666666666667,8295.0,6.071792920302335e-06,2.533740319978462,0.011896999765190932,0.2420657281664485,0.2420657281664485,0.37882313829787234,0.37882313829787234,4.0406975894401374e-05,0.02962431729610457,22.638960153872596,252,0,False,False,4.041e-05,2.962e-02
std_5th_delta,Delta / Delta-delta,0.048313638297872344,0.03820682291666667,0.04298400000000001,0.038078,8294.0,6.1290383055657355e-06,6.4286532614387415,8.081063789484306e-10,0.6849729149414694,0.6849729149414694,0.378656914893617,0.378656914893617,4.043014741917046e-05,2.5737793689494033e-08,0.01534071838788841,252,0,False,False,4.043e-05,2.574e-08
app_LT_TKEO_mean_4_coef,Wavelet,32.063094326241135,34.221569270833335,32.10333333333334,34.93585,3755.0,7.184921955914989e-06,-4.116717016530607,8.008678456501818e-05,-0.6346879597083905,0.6346879597083905,-0.3758311170212766,0.3758311170212766,4.6983141833461494e-05,0.00040213835986898776,3.5152078680658954,252,0,False,False,4.698e-05,4.021e-04
app_LT_TKEO_mean_2_coef,Wavelet,3.444939804964539,3.672455729166667,3.4299166666666663,3.7235666666666662,3762.0,7.668424317753338e-06,-3.7569486982067013,0.00027257292695804375,-0.529888640144252,0.529888640144252,-0.37466755319148937,0.37466755319148937,4.971254385302164e-05,0.000985455966694466,0.4389751506707319,251,0,False,False,4.971e-05,9.855e-04
app_LT_TKEO_std_5_coef,Wavelet,256.2348020390071,273.33883645833333,257.28035,278.91909999999996,3770.0,8.259157651531927e-06,-4.158459984639815,6.995697842043218e-05,-0.6533742216812914,0.6533742216812914,-0.37333776595744683,0.37333776595744683,5.3084500461128284e-05,0.00039554622385086464,27.116006503890848,252,0,False,False,5.308e-05,3.955e-04
app_entropy_shannon_8_coef,Wavelet,-1853820433.2095747,-2740334998.621875,-1700251030.1666667,-2631787874.833333,8260.0,8.413492042502197e-06,4.1696497658503,7.566772353202321e-05,0.7429090784471486,0.7429090784471486,0.37300531914893614,0.37300531914893614,5.3167613579509684e-05,0.00040213835986898776,1249628750.7403083,252,0,False,False,5.317e-05,4.021e-04
app_entropy_shannon_9_coef,Wavelet,-3868186982.759575,-5712326302.197395,-3549791158.333333,-5488791627.0,8260.0,8.413492042502197e-06,4.171007932863145,7.527286197640276e-05,0.7428751750639776,0.7428751750639776,0.37300531914893614,0.37300531914893614,5.3167613579509684e-05,0.00040213835986898776,2599601571.9418774,252,0,False,False,5.317e-05,4.021e-04
app_entropy_shannon_10_coef,Wavelet,-8055668279.364362,-11886443399.145832,-7398000533.333334,-11427886429.833332,8259.0,8.491689147477603e-06,4.173639454074599,7.4526681406214e-05,0.7429612476892083,0.7429612476892083,0.3728390957446808,0.3728390957446808,5.321458532419298e-05,0.00040213835986898776,5399508175.997418,252,0,False,False,5.321e-05,4.021e-04
app_LT_TKEO_std_3_coef,Wavelet,47.33631595744681,50.4817640625,47.51121666666667,51.40365,3776.0,8.730469903587452e-06,-4.115939689365167,8.12832855054337e-05,-0.6422018580578046,0.6422018580578046,-0.3723404255319149,0.3723404255319149,5.425878816113855e-05,0.00040213835986898776,5.06692392701911,252,0,False,False,5.426e-05,4.021e-04
app_entropy_shannon_7_coef,Wavelet,-944994588.8174646,-1398690684.9588542,-866398297.1666667,-1342609044.8333335,8253.0,8.975659169009894e-06,4.15833059508085,7.895316743309683e-05,0.7423012864596829,0.7423012864596829,0.3718417553191489,0.3718417553191489,5.532537454996263e-05,0.00040213835986898776,640002629.863295,252,0,False,False,5.533e-05,4.021e-04
app_entropy_shannon_6_coef,Wavelet,-479020984.69943255,-710068584.6802084,-438918061.95000005,-681210702.2,8252.0,9.058841109481932e-06,4.1567722346985105,7.94703946259902e-05,0.7428070356136709,0.7428070356136709,0.3716755319148936,0.3716755319148936,5.538413426284888e-05,0.00040213835986898776,325724603.3137678,252,0,False,False,5.538e-05,4.021e-04
app_LT_TKEO_mean_5_coef,Wavelet,83.19169202127661,88.80611875,83.48665,90.635,3784.0,9.398993723730155e-06,-4.17454042954362,6.561437335828313e-05,-0.6530768864598699,0.6530768864598699,-0.37101063829787234,0.37101063829787234,5.6687848501148576e-05,0.00038851975405849537,8.904619618096758,252,0,False,False,5.669e-05,3.885e-04
tqwt_maxValue_dec_15,TQWT,0.3453511019503546,0.5091645208333333,0.309235,0.4991916666666667,3786.0,9.573575898785284e-06,-4.646202762411993,9.7475728867964e-06,-0.6824965099120438,0.6824965099120438,-0.3706781914893617,0.3706781914893617,5.6687848501148576e-05,7.967581316164014e-05,0.24947376123586082,251,0,False,False,5.669e-05,7.968e-05
app_entropy_log_8_coef,Wavelet,235.98300647163117,240.9081921875,236.77853333333334,242.9006,3786.0,9.573612712295039e-06,-4.063729920895257,9.830816679358759e-05,-0.6330517175828595,0.6330517175828595,-0.3706781914893617,0.3706781914893617,5.6687848501148576e-05,0.0004273279851374443,8.04021725984981,252,0,False,False,5.669e-05,4.273e-04
app_entropy_log_9_coef,Wavelet,246.38121569148933,251.3062338541667,247.17666666666668,253.29791666666665,3786.0,9.573612712295039e-06,-4.063865003202944,9.826464558905576e-05,-0.6331068760530784,0.6331068760530784,-0.3706781914893617,0.3706781914893617,5.6687848501148576e-05,0.0004273279851374443,8.039293069104843,252,0,False,False,5.669e-05,4.273e-04
